"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext"
"651","93850:5","what else do we like *-2 to have *t*-1 for,",0.475,0.497041245773427,"what else do we like *-2 to have *t*-1 for,","###speakera35.###but a time consuming place.###speakerb36.###speakera37.###yeah,###right,###right,###so.###speakerb38.###* let's see,","###* trying *-1 to think what else i like *-2 to serve *t*-3.###my mother likes *-1 to serve taco grandes.###have you ever had, that?###speakera39.###i don't know,###speakerb40.###speakera41.###what that is *t*-1.###no###i don't know what that is *t*-1."
"652","93851:22","what else i like *-2 to serve *t*-3",0.31,0.416044297092097,"* trying *-1 to think what else i like *-2 to serve *t*-3.","###but a time consuming place.###speakerb36.###speakera37.###yeah,###right,###right,###so.###speakerb38.###* let's see,###what else do we like *-2 to have *t*-1 for,","###my mother likes *-1 to serve taco grandes.###have you ever had, that?###speakera39.###i don't know,###speakerb40.###speakera41.###what that is *t*-1.###no###i don't know what that is *t*-1.###speakerb42."
"653","94501:25","and what do you, what would you do *t*-1 *-2 to fix the school systems?",0.442222222222222,0.346198779274627,"and what do you, what would you do *t*-1 *-2 to fix the school systems?","###and that may be passed *-1 on down to the kid as well,###and, uh, maybe they pick up on that.###speakerb30.###yeah.###speakera31.###and then from the other aspect, um, maybe the, uh, school itself has, has, has more emphasis on, uh, *-1 trying *-2 to do a good job because the classes may be smaller, uh,###they may be able *-1 to, to give the resources that *t*-2's needed *-3 * to, uh, to do a good job.###speakerb32.###yeah,###i mean,","###speakera33.###uh, that's a tough question how * to fix the school system *t*-1.###speakerb34.###yeah,###speakera35.###uh, with, uh,###i would try *-1 to, i guess, to see about * getting parents more involved, with, try * to, *-1 to come up with more ways 0 * to do that *t*-2. uh, uh, uh, stress the importance of education to both both the parents and the students, and, uh, more, more classes that i think that *t*-3 are,###and i think 0 this is happening some around the country in terms of, um, morals, * trying *-1 to teach the kinds of things that, that *t*-2 aren't getting taught *-3 at home, and, uh, and, and respect for other people.###uh, i think 0 that's a big part of it.###you know, people, you know,"
"654","94922:53","what *t*-1's happening",0.452,0.418110693147327,"and i promise you faithfully, 0 i will watch the instructor every minute and see exactly what *t*-1's happening.","###speakera169.###oh, dear.###speakerb170.###boy,###it *exp*-1 didn't take me very long * to hot foot it over to the school and relay that to them,###speakera171.###yes.###speakerb172.###and she said, well, she said, you know, kids do exaggerate,###but she said, * let's go ahead and send him another day, or two days,","###speakera173.###oh, good,###speakerb174.###speakera175.###yes,###speakera1.###so do you have p c --s?###speakerb2.###i have a personal computer at home.###it's an a t compatible."
"655","95238:4","what do you think *t*-1 about it?",0.256666666666667,0.342258931907683,"what do you think *t*-1 about it?","###speakerb108.###um, sometimes i get called *-1 late at night at home because there's a production problem,###and that gives me the opportunity * to, uh, come in to work and fix it, if i can't think of some thing 0 * to tell the trouble shooter *t*-1 while we're on the phone.###speakera109.###speakerb110.###speakera111.###right.###speakerb112.###um, i also, uh, handle most of the calls from our users and other programmers who *t*-1 need *-2 to find out something connected *,###speakerb1.","###speakera2.###well, i, i feel in light of some of the accidents and so forth that *t*-1 have happened lately, that i think 0 there are some occupations that they should, such as the health field, the transportation field, uh,###they're already doing it in the armed forces, where they handle weapons and so forth *t*-1,###uh, they do it to prisoners###speakerb3.###yeah.###speakera4.###so, i, i, uh, i, i, i feel like it should be mandatory in some professions,###and i think 0 if, if, uh, an employer feels that he wants *-1 to, to drug test employees and they don't like it, then they should not be employed *-2 there.###that was,"
"656","95382:33","how you look at it *t*-1",0.257666666666667,0.381843832795134,"either just the lucky or the unlucky one, depending on how you look at it *t*-1.","###right.###speakera60.###if,###it's almost like * being selected *-1 for jury duty.###speakerb61.###yeah.###speakera62.###you know, so your name came out of pot when they spun the wheel *t*-1,### that's, that's just the way 0 it is *t*-1.###speakerb63.","###speakera64.### i would, i would rather *ich*-2 have it that way, * to know that i was chosen *-1 at random by a computer than * to think that somebody turned me in because i, i think 0 there's, when you let other employees turn in people *t*-3,###speakerb65.###oh, absolutely,###speakera66.###speakerb67.###there are so many people with, with their petty axes 0 * to grind *t*-1###speakera68.###right.###speakerb69."
"657","95476:78","what they'll say *t*-1 about it",0.256538461538462,0.368227563419061,"so i'm curious especially since t i --s a local, you know, employer is also already doing it, * seeing what they'll say *t*-1 about it especially since,","###and the city workers, uh, took them to court *-1 to protest, *-1 saying that it invaded their, i guess, first a-, the, the search and seizure amendment###speakera104.###uh-huh,###uh-huh.###speakerb105.###and it's still tied *-1 up in the legal channels.###they haven't ruled on whether they can test them or not.###speakera106.###huh.###speakerb107.","###speakera108.###* to see how that's,###speakerb109.###speakera110.### is it, is it, uh, just a small group of the employees that *t*-1 are concerned?###speakerb111.###well, it's the whole, it's the whole city,###* seems like the whole group of city employees that *t*-1's raising a stink over it.###speakera112.### they, they just don't want *-1 to be drug tested *-2."
"658","95602:35","how things have changed *t*-2 over the years",0.511724137931034,0.40881421702212,"and it *exp*-1's real fun * to just see how things have changed *t*-2 over the years. uh,","###speakera31.###sure.###speakerb32.###but, uh, i would, i think 0 it would be smart if somebody would keep, uh, some sort of a plan that *t*-1 works for them.###speakera33.###yeah.###i think 0 you are right, um, uh,###well i-, it must have been sort of interesting to us### is * to, uh, it's because,###since i have pretty much kept my record books for the last fifteen years, i guess 0 *t*-1, i can go back and look","###speakerb34.###yeah,###it is *?*.###speakera35.###for instance,###speakerb36.###i'm a historian,###and my father had kept them, i think 0 *t*-1, since nineteen twenty-seven### and, uh, but he burned the ones from twenty-seven to fi-,###speakera37."
"659","9582:7","what we can come up with *t*-1",0.316785714285714,0.40837576715051,"see what we can come up with *t*-1.","###uh-huh.###speakera27.###so he, he does all kinds of strange things like that.###speakerb28.###oh, great.###boeing ought *-1 to hire him and give him a junkyard, and see if he could build a seven forty-seven out of it.###speakera29.###yeah.###speakerb30.###speakera31.","###do you like the, uh, news shows, twenty twenty, sixty minutes, those kind of things?###speakerb32.###well, uh, i used *-1 to watch sixty minutes as a matter of fact,### and uh, and i used *-1 to like the show very much.###speakera33.###uh-huh.###speakerb34.###but, unfortunately i find 0 * getting rid *-1 of your t v set, you do throw out some, some of the baby, with the bath water.###speakera35.###some of the little things,"
"660","95947:16","where, where do you usually go *t*-1?",0.21,0.301496268633627,"where, where do you usually go *t*-1?","###yeah.###speakera5.###* enjoy *-1 going places where,###i enjoy *-1 playing tennis,###so i like *-1 to have a tennis court there,### or, or if it's at the beach,###the beach is great.###a pool is great.###and, i,###speakerb6.","###speakera7.###oh, well, * let's see,###we have plans *ich*-1 this year * to drive up to the, uh, to colorado.###speakerb8.###uh-huh.###speakera9.###and, we will be going to estes park, and colorado springs,###so.###speakerb10.###uh-huh."
"661","96180:20","or, or what do you think *t*-1?",0.383333333333333,0.494867777943825,"or, or what do you think *t*-1?","###so long.###speakera89.###thanks a lot.###speakerb90.###bye-bye.###speakera1.###well, uh, ho-, how do you view this whole subject *t*-1?###speakerb2.###speakera3.###are you, uh, one who *t*-1 feels like you have, have benefited from the change in, in roles in women?","###speakerb4.###oh, yeah###i,###yeah,###i think so.###speakera5.###uh-huh.###speakerb6.###yeah,###there's been a lot of changes."
"662","97050:16","how *-1 to think for themselves and be responsible, for themselves *t*-2",0.233,0.3484463051694,"they do not know how *-1 to think for themselves and be responsible, for themselves *t*-2.","###yeah.###speakerb180.###they are intellectual cripples,###speakera181.###uh-huh.###speakerb182.###and so are *t*-1 children.###speakera183.###uh-huh.###speakerb184.","###speakera185.###uh-huh.###speakerb186.###i do not know why god made women brilliant *t*-1.###i,###speakera187.###didn't he though.###speakerb188.###yes,###but i do not know"
"663","9726:25","what we can do *t*-1",0.337666666666667,0.393478591919371,"but the imagination of, * look what we can do *t*-1","###i think 0 some shows, some,###star trek, i,###for the imagination of it all.###the idea, i, i think 0 that's one of the things *ich*-2 0 i like *t*-1 about star trek.###speakerb78.###uh-huh.###speakera79.###and is, is the,###even in for kids * watching some of it can be a little violent sometimes and stuff.###i don't let my little ones watch it,","##, you know, in the future, this is, perhaps, this will be possible.###that kind of thing.###speakerb80.###yeah.###speakera81.###speakerb82.###yeah.###speakera83.###okay,###well, i think 0 we've covered most of my favorite t v shows."
