<<<<<<< HEAD
"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext","domain_size_question","domain_type_question","domain_granularity_question","domain_size_context","domain_type_context","domain_granularity_context"
"1242","5604:48","wh-, what did, how, how did you get *-2 to know about the t i thing *t*-3?",0.0855,0.17608236708995,"wh-, what did, how, how did you get *-2 to know about the t i thing *t*-3?","###i'm watching saturday night live here.###speakerb24.###yeah,###okay.###all right.###well i guess 0 we're supposed *-1 to talk,###what about *t*-1###credit card?###speakera25.###* w-, wait.","###speakerb26.###oh, one of my instructors, uh, said that they were doing something like this###and.###speakera27.### wha-, what are you working on *t*-1?###speakerb28.### a, a masters in, uh, information systems.###speakera29.###really.###i'm doing my masters in, in computer science and computer engineering."
"1243","5609:16","wha-, what are you working on *t*-1?",0.136,0.302070051129657,"wha-, what are you working on *t*-1?","###well i guess 0 we're supposed *-1 to talk,###what about *t*-1###credit card?###speakera25.###* w-, wait.### wh-, what did, how, how did you get *-2 to know about the t i thing *t*-3?###speakerb26.###oh, one of my instructors, uh, said that they were doing something like this###and.###speakera27.","###speakerb28.### a, a masters in, uh, information systems.###speakera29.###really.###i'm doing my masters in, in computer science and computer engineering.###speakerb30.###yeah?###where at *t*-1?###speakera31.###at north carolina state university."
"1244","56148:56","what he's doing *t*-1",0.164516129032258,0.316120638466577,"so um, you know, i, i wonder sometimes if he knows what he's doing *t*-1.","###speakerb110.###uh, or we'll suddenly be in the dark and say, oh, my goodness, now we don't have the ability * to go on to some new technology.###speakera111.###right.###well, my dad's in the, in the solar energy business,###so, uh, you know, we're acutely aware of a lot of this.###speakerb112.###ah!###speakera113.###but, you know, on the other hand, he voted for george bush,","###speakerb114.###well, i thi-, you know,###just about anybody 0 you could name *t*-1, whether i voted for them or not, uh, makes, um, uh, decisions that i just can't go along with *t*-2.###speakera115.###uh-huh.###speakerb116.###but that's why they *ich*-2're there *t*-1 and not me.### i don't want the, i don't want the stress.###speakera117.###yeah."
"1245","5652:4","where you at *t*-1?",0.084,0.237229624492478,"where you at *t*-1?","###like chapel hill?###speakerb40.###yeah.###so it, it's basically a bunch of small towns anyway.###kind of quaint little towns###but they don't have a whole lot there.###speakera41.###yeah.###speakerb42.###speakera43.","###speakerb44.###uh, well, i'm in monterey, california right now.###yeah.###speakera45.###oh, okay.### so, so i mean, it's like this, this town probably has like two hundred and fifty thousand people###and that's about it.###speakerb46.###two hundred fifty?###speakera47."
"1246","56531:7","now how do they do the blackened *t*-1?",0.0161111111111111,0.0571004160785179,"now how do they do the blackened *t*-1?","###yeah.###speakerb164.###and if ever i see it on the menu, i always get it.###speakera165.###yes.###speakerb166.###it is so good.###speakera167.###you know,###speakerb168.","###speakera169.### you buy it, you buy it as a seasoning.###speakerb170.###but, uh, do you have *-1 to have a certain skillet, or something?###speakera171.###huh-uh.###speakerb172.###speakera173.###huh-uh.###speakerb174."
"1247","56684:21","now, wher-, where do you go when you go there *t*-2 *t*-1?",0.261176470588235,0.304176806169972,"now, wher-, where do you go when you go there *t*-2 *t*-1?","###speakerb232.###is that right?###speakera233.###and fact is, 0 we're going *-1 to take a vacation this year.###we're going *-1 to go to new orleans, again.###speakerb234.###uh-huh.###speakera235.###and, uh, we're only going down there for the food, though.###speakerb236.","###uh, right on basin street and those places?###speakera237.###uh, yeah.###we go to the, the french quarters and stuff like that.###speakerb238.###uh-huh.###speakera239.###and, uh, i have some friends that *t*-1 live down there.###and so, usually we go to, we don't go to the tourist ones.###speakerb240."
"1248","56723:24","what they call *t*-2 their soup",0.0637037037037037,0.195273932801869,"i'm trying *-1 to think what they call *t*-2 their soup.","###speakera247.###i have never gone to a restaurant, and not just been so full,###it's unreal.###speakerb248.###really?###speakera249.###i mean, it's so good.###the seasoning they, it's just unreal.###speakerb250.###and don't they make a lot of, um,","###i don't know.###speakera251.###gumbo.###speakerb252.###yeah,###jumbo.###speakera253.###no, gumbo.###speakerb254.###gumbo,"
"1249","5673:22","so, so where do you go *t*-1?",0.361578947368421,0.419910878876495,"so, so where do you go *t*-1?","###yeah.###speakerb48.###okay.### it, it's, it's a lot bigger than monterey is *?*.###but we're just, uh, just south of, uh, san jose and san francisco.###speakera49.###oh, okay.###speakerb50.###and it's only a couple of hours away or a hour away to a, you know, to a large city.###speakera51.","###do you go to berkeley?###speakerb52.###no,###no.### i go to the, it's the naval postgraduate school out here.###speakera53.###oh, okay.###because, uh, i was looking at, at the, doctorate degree in computer science center at berkeley.###speakerb54.###speakera55."
"1250","56865:16","how i feel *t*-1 about that",0.243333333333333,0.390748788078243,"i don't know how i feel *t*-1 about that.","###speakerb30.###is that true?###speakera31.###yeah,###yeah.###speakerb32.###i didn't know that,###i was think-,###that is one solution to it.###speakera33.","###speakerb34.###but i don't,###that's not really democratic.###not what i'd consider *t*-1 truly democratic.###speakera35.###well australia considers itself every bit as much a democracy as the united states.###speakerb36.###as,###uh-huh.###speakera37."
"1251","56891:35","how those taxes are spent *-1 *t*-2",0.0879310344827586,0.214748678864136,"and it *exp*-3's a duty * to vote on how those taxes are spent *-1 *t*-2.","###i mean here you have the right * to vote###and they simply define it as a duty there.###you know, we have, just as we have a r-, a duty * to pay taxes, you know,###is that democratic?###i mean, we don't have the right * to pay taxes in this country,###we have the duty * to pay taxes.###speakerb40.###it's a duty, right.###speakera41.###and in that country it *exp*-1's a duty * to pay taxes","###and it *exp*-1's not clear to me that, that's so much less democratic.###um. i don't know,###speakerb42.###uh-huh.###speakera43.###but part of me rebels against that,###speakerb44.### i, it's, that's, it's complex question when you start *-2 thinking about it *t*-1, isn't it *?*.###speakera45.###but then i'm an american."
"1252","56960:79","what, how the australian system works *t*-1",0.116206896551724,0.284635277819371,"and, and perha-, perhaps i'll call you back and let you know what, how the australian system works *t*-1.","###um.###speakerb58.###it doesn't really gain anything.###speakera59.###yes,###it rea-, really doesn't,###and so it's, it's a complicated situation,###but i would like *-1 to see,###i don't know,### i, i, i'm, i'm thinking of actually moving to australia","###speakerb60.###is that goin-,###speakera61.###speakerb62.###speakera63.###i mean, not because of the vo-, i mean i'm not thinking of *-1 moving there because of the voting, but just because of a job opportunity.###speakerb64.###not be-,###speakera65.###speakerb66."
"1253","56985:74","how that would work *t*-1, * to have both",0.26,0.349090246211492,"and, uh, so i'm, i'm really quite, quite curious, how that would work *t*-1, * to have both, i mean, you know,","### i'm inte-, are you a t i employee,###i'm interested.###speakera69.###no,###i'm not *?*.###speakerb70.###not,###okay,###i just wondered.###speakera71.","###and i believe in the, in a certain, uh,###soviet bloc countries you are, are obliged *-1 to vote too.###in fact, it *exp*-2 was even pretty much spelled *-1 out who you did vote for *t*-3, up until fairly recently###and, that's what i think of *t*-1 when i think of 0 you're obliged *-2 to vote *t*-3.###but when you actually, really are given *-1 as much choice as you are *?* in this country, with its two party system *t*-2, um,###i don't know,###i kind of,###part of me is wary###and part of me likes the idea of * having it be more of a duty, um.###speakerb72."
"1254","56988:40","who you did vote for *t*-3",0.09,0.233340952256564,"in fact, it *exp*-2 was even pretty much spelled *-1 out who you did vote for *t*-3, up until fairly recently","###no,###i'm not *?*.###speakerb70.###not,###okay,###i just wondered.###speakera71.### and, uh, so i'm, i'm really quite, quite curious, how that would work *t*-1, * to have both, i mean, you know,###and i believe in the, in a certain, uh,###soviet bloc countries you are, are obliged *-1 to vote too.","###and, that's what i think of *t*-1 when i think of 0 you're obliged *-2 to vote *t*-3.###but when you actually, really are given *-1 as much choice as you are *?* in this country, with its two party system *t*-2, um,###i don't know,###i kind of,###part of me is wary###and part of me likes the idea of * having it be more of a duty, um.###speakerb72.###well, uh, maybe they should *?*,###perhaps that would be a solution if they were required *-1 to vote at least for their first three or four years after they become of voting age. required *-1 to register and vote for four years,###speakera73."
"1255","57302:38","how *-1 to sew *t*-2",0.0976,0.240577083973793,"but now i've, i've learned how *-1 to sew *t*-2,","###boy i have *-1 to, hunt them down.###speakera65.### sh-, she'll buy a lot of, sh-, yeah, she'll buy a lot clothes, at the end of seasons, you know, and, uh, just have them for the next year.###speakerb66.###speakera67.###speakerb68.###uh-huh.###speakera69.###and she, you know, she finds all the outlets and all the discount places and, uh, buys clothes.###uh, whe-, you know, when they were coming up *t*-1, i, i didn't sew,","###so i'm, well i'm, i'm still learning how,### but i'm ge-, and i'm getting much better at it###and i, i'm going *-1 to be able *-2 to make my own clothes.###speakerb70.###that's great.###speakera71.###speakerb72.###i wanted *-1 to take a sewing class at school###but i just haven't fit it into my schedule yet,###but that, i mean, that can really benefit."
"1256","5736:4","when do you get out *t*-1?",0.0994444444444444,0.291657983064012,"when do you get out *t*-1?","###speakerb72.###probably not.###see i'm in the navy.###speakera73.###yeah.###speakerb74.###and, uh, you know, most of the navy funds that###i probably won't do it until i,###if i do do it, it will be after i get out of the navy.###speakera75.","###speakerb76.###oh, probably be another twelve years.###speakera77.###oh, okay.###speakerb78.###oh, you know i like what i'm doing *t*-1 right now.###speakera79.### but, uh, but what if they pay for it?###speakerb80.###* excuse me?"
