"","workerid","proliferate.condition","order","response","slide_number_in_experiment","tgrep_id","catch_trials","subject_information.age","subject_information.asses","subject_information.comments","subject_information.education","subject_information.enjoyment","subject_information.fairprice","subject_information.gender","subject_information.language","system.Browser","system.OS","system.screenH","system.screenW","time_in_minutes","error","Sentence","HaveNeedTo","Finite","ModalPresent","QuestionType","DegreeQ","SubjectAuxInv","WhAll","MatrixNegPresent","EmbeddedNegPresent","QuantifiedSubject","QuantifiedPredicate","Wh","MatrixNegation","MatrixDoSupport","MatrixPred1","MatrixPred2","MatVerbPart","Modal","EmbeddedNegation","Verb1","Verb2","Verb3","DeterminerSubject","DeterminerNonSubject","FullWhPhrase","DeterminerSubjPresent","DeterminerNonSubjPresent","WhNode","WhParse","Question","SentenceParse","WhPhaseType","IdentityQ"
"509",30,"condition1","some-all-a-the","['the', False]",10,"68569:4","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"where do you go *t*-1?","no","yes","no","root","no","yes","","","","","","where","","","","","","","","do","go","","","","","no","",NA,"(WRB Where)","where do you go *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB Where)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"510",30,"condition1","some-all-a-the","['all', False]",11,"60430:4","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"511",30,"condition1","some-all-a-the","['some', False]",12,"61578:4","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"512",30,"condition1","some-all-a-the","['all', False]",13,"37508:7","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"513",30,"condition1","some-all-a-the","['the', False]",14,"102105:4","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"how do you usually find a, a new restaurant *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","usually","find","","a","","no","yes",NA,"(WRB How)","how do you usually find a, a new restaurant *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP do) (NP-SBJ (PRP you)) (ADVP-TMP (RB usually)) (VP (VB find) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ new) (NN restaurant)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"514",30,"condition1","some-all-a-the","['all', False]",15,"103191:13","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","no","","yes","root","no","yes","","","","","","who","","","","","","will","","knows","hold","as","the future","the future","","no","no",NA,"(WP who)","but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","(TOP (SBARQ (CC But) (, ,) (INTJ (UH uh)) (, ,) (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT the) (NN future)) (VP (MD will) (VP (VB hold) (NP (-NONE- *T*-2)) (. .) (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB as) (RB far)) (SBAR (IN as) (S (NP-SBJ (NN energy)) (VP (VBZ goes))))))))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"515",30,"condition1","some-all-a-the","['the', False]",16,"51293:9","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"uh, who's the last one *t*-1.","no","yes","no","root","no","yes","","","","one","","who","","","","","","","","'s","last","","the last one","","","yes","",NA,"(WP who)","uh, who's the last one *t*-1.","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHNP-1 (WP who)) (SQ (BES 's) (NP-SBJ (DT the) (JJ last) (NN one)) (NP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)))","monomorphemic","no"
"516",30,"condition1","some-all-a-the","['all', False]",17,"40349:14","[]",19,"No","",1,1,1,"Female","English","Chrome","Mac",1050,1680,2.7709,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"517",39,"condition1","","['Jessica', 'Jessica']",1,"bot_check","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",39,"condition1","a-all-the-some","['a', False]",3,"example1","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",39,"condition1","a-all-the-some","['all', False]",3,"example1","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",39,"condition1","a-all-the-some","['a', False]",4,"example2","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",39,"condition1","a-all-the-some","['all', False]",5,"example1","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",39,"condition1","a-all-the-some","['the', False]",6,"example4","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",39,"condition1","a-all-the-some","['a', True]",8,"60430:4","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"524",39,"condition1","a-all-the-some","['the', False]",9,"51293:9","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"uh, who's the last one *t*-1.","no","yes","no","root","no","yes","","","","one","","who","","","","","","","","'s","last","","the last one","","","yes","",NA,"(WP who)","uh, who's the last one *t*-1.","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHNP-1 (WP who)) (SQ (BES 's) (NP-SBJ (DT the) (JJ last) (NN one)) (NP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)))","monomorphemic","no"
"525",39,"condition1","a-all-the-some","['the', False]",10,"118088:9","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"uh, how do you feel about taxes *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","feel","","","","","no","no",NA,"(WRB how)","uh, how do you feel about taxes *t*-1?","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS taxes))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"526",39,"condition1","a-all-the-some","['a', True]",11,"103191:13","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","no","","yes","root","no","yes","","","","","","who","","","","","","will","","knows","hold","as","the future","the future","","no","no",NA,"(WP who)","but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","(TOP (SBARQ (CC But) (, ,) (INTJ (UH uh)) (, ,) (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT the) (NN future)) (VP (MD will) (VP (VB hold) (NP (-NONE- *T*-2)) (. .) (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB as) (RB far)) (SBAR (IN as) (S (NP-SBJ (NN energy)) (VP (VBZ goes))))))))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"527",39,"condition1","a-all-the-some","['the', False]",12,"37508:7","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"528",39,"condition1","a-all-the-some","['the', False]",13,"130644:22","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","no","yes","no","root","no","yes","","","","","gone","where","","","","","","","","have","gone","","","","","no","",NA,"(WRB where)","oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","(TOP (SBARQ (INTJ (UH Oh)) (, ,) (EDITED (RM (-DFL- \[)) (X (XX g-)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WHADVP (WRB where)) (SBAR (-NONE- *ICH*-3))) (SQ (VBP have) (NP-SBJ (PRP I)) (VP (VBN gone) (ADVP-DIR (-NONE- *T*-1)))) (RS (-DFL- \])) (SBAR-3 (WHNP-2 (DT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (BES 's) (ADVP-LOC-PRD (RB anywhere))))) (. .) (-DFL- E_S)))","monomorphemic","no"
"529",39,"condition1","a-all-the-some","['the', False]",14,"61578:4","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"530",39,"condition1","a-all-the-some","['a', False]",15,"40349:14","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"531",39,"condition1","a-all-the-some","['the', False]",16,"68569:4","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"where do you go *t*-1?","no","yes","no","root","no","yes","","","","","","where","","","","","","","","do","go","","","","","no","",NA,"(WRB Where)","where do you go *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB Where)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"532",39,"condition1","a-all-the-some","['the', False]",17,"102105:4","[]",21,"Yes","",2,1,1,"Female","English","Chrome","Windows",912,1368,4.021,NA,"how do you usually find a, a new restaurant *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","usually","find","","a","","no","yes",NA,"(WRB How)","how do you usually find a, a new restaurant *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP do) (NP-SBJ (PRP you)) (ADVP-TMP (RB usually)) (VP (VB find) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ new) (NN restaurant)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"533",31,"condition1","","['Susan', 'Susan']",1,"bot_check","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",31,"condition1","all-a-the-some","['all', False]",3,"example1","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",31,"condition1","all-a-the-some","['a', False]",4,"example2","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",31,"condition1","all-a-the-some","['all', False]",5,"example1","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",31,"condition1","all-a-the-some","['the', False]",6,"example4","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",31,"condition1","all-a-the-some","['all', False]",8,"103191:13","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","no","","yes","root","no","yes","","","","","","who","","","","","","will","","knows","hold","as","the future","the future","","no","no",NA,"(WP who)","but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","(TOP (SBARQ (CC But) (, ,) (INTJ (UH uh)) (, ,) (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT the) (NN future)) (VP (MD will) (VP (VB hold) (NP (-NONE- *T*-2)) (. .) (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB as) (RB far)) (SBAR (IN as) (S (NP-SBJ (NN energy)) (VP (VBZ goes))))))))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"539",31,"condition1","all-a-the-some","['the', False]",9,"61578:4","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"540",31,"condition1","all-a-the-some","['the', False]",10,"51293:9","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"uh, who's the last one *t*-1.","no","yes","no","root","no","yes","","","","one","","who","","","","","","","","'s","last","","the last one","","","yes","",NA,"(WP who)","uh, who's the last one *t*-1.","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHNP-1 (WP who)) (SQ (BES 's) (NP-SBJ (DT the) (JJ last) (NN one)) (NP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)))","monomorphemic","no"
"541",31,"condition1","all-a-the-some","['the', False]",11,"37508:7","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"542",31,"condition1","all-a-the-some","['the', False]",12,"118088:9","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"uh, how do you feel about taxes *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","feel","","","","","no","no",NA,"(WRB how)","uh, how do you feel about taxes *t*-1?","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS taxes))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"543",31,"condition1","all-a-the-some","['the', False]",13,"68569:4","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"where do you go *t*-1?","no","yes","no","root","no","yes","","","","","","where","","","","","","","","do","go","","","","","no","",NA,"(WRB Where)","where do you go *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB Where)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"544",31,"condition1","all-a-the-some","['the', False]",14,"102105:4","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"how do you usually find a, a new restaurant *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","usually","find","","a","","no","yes",NA,"(WRB How)","how do you usually find a, a new restaurant *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP do) (NP-SBJ (PRP you)) (ADVP-TMP (RB usually)) (VP (VB find) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ new) (NN restaurant)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"545",31,"condition1","all-a-the-some","['the', False]",15,"40349:14","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"546",31,"condition1","all-a-the-some","['all', False]",16,"60430:4","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"547",31,"condition1","all-a-the-some","['the', False]",17,"130644:22","[]",35,"Yes","I wasn't able to select ""none of the above"" the two times that it would have been appropriate. It forces you to pick from one of the four options.",3,2,1,"Male","English","Chrome","Mac",1120,1792,7.00186666666667,NA,"oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","no","yes","no","root","no","yes","","","","","gone","where","","","","","","","","have","gone","","","","","no","",NA,"(WRB where)","oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","(TOP (SBARQ (INTJ (UH Oh)) (, ,) (EDITED (RM (-DFL- \[)) (X (XX g-)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WHADVP (WRB where)) (SBAR (-NONE- *ICH*-3))) (SQ (VBP have) (NP-SBJ (PRP I)) (VP (VBN gone) (ADVP-DIR (-NONE- *T*-1)))) (RS (-DFL- \])) (SBAR-3 (WHNP-2 (DT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (BES 's) (ADVP-LOC-PRD (RB anywhere))))) (. .) (-DFL- E_S)))","monomorphemic","no"
"548",36,"condition1","","['Margaret', 'Margaret']",1,"bot_check","[]",49,"Yes","",3,1,1,"Female","English","Chrome","Linux",640,360,6.21631666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
